date,actual_Appliances,predicted_Appliances,record_type
2016-05-05 02:00:00,50.0,58.31,Test Evaluation
2016-05-05 02:10:00,50.0,55.09,Test Evaluation
2016-05-05 02:20:00,40.0,54.14,Test Evaluation
2016-05-05 02:30:00,50.0,52.12,Test Evaluation
2016-05-05 02:40:00,60.0,50.25,Test Evaluation
2016-05-05 02:50:00,60.0,52.44,Test Evaluation
2016-05-05 03:00:00,60.0,54.1,Test Evaluation
2016-05-05 03:10:00,60.0,56.0,Test Evaluation
2016-05-05 03:20:00,60.0,58.91,Test Evaluation
2016-05-05 03:30:00,50.0,58.94,Test Evaluation
2016-05-05 03:40:00,50.0,56.67,Test Evaluation
2016-05-05 03:50:00,50.0,54.28,Test Evaluation
2016-05-05 04:00:00,40.0,54.89,Test Evaluation
2016-05-05 04:10:00,50.0,52.07,Test Evaluation
2016-05-05 04:20:00,60.0,50.57,Test Evaluation
2016-05-05 04:30:00,50.0,53.36,Test Evaluation
2016-05-05 04:40:00,60.0,52.64,Test Evaluation
2016-05-05 04:50:00,50.0,57.36,Test Evaluation
2016-05-05 05:00:00,30.0,60.61,Test Evaluation
2016-05-05 05:10:00,20.0,57.79,Test Evaluation
2016-05-05 05:20:00,30.0,49.4,Test Evaluation
2016-05-05 05:30:00,30.0,47.28,Test Evaluation
2016-05-05 05:40:00,50.0,55.66,Test Evaluation
2016-05-05 05:50:00,70.0,48.42,Test Evaluation
2016-05-05 06:00:00,60.0,52.93,Test Evaluation
2016-05-05 06:10:00,60.0,72.11,Test Evaluation
2016-05-05 06:20:00,50.0,69.42,Test Evaluation
2016-05-05 06:30:00,60.0,68.59,Test Evaluation
2016-05-05 06:40:00,50.0,69.24,Test Evaluation
2016-05-05 06:50:00,70.0,64.5,Test Evaluation
2016-05-05 07:00:00,170.0,66.91,Test Evaluation
2016-05-05 07:10:00,400.0,79.22,Test Evaluation
2016-05-05 07:20:00,150.0,132.94,Test Evaluation
2016-05-05 07:30:00,70.0,145.92,Test Evaluation
2016-05-05 07:40:00,110.0,175.4,Test Evaluation
2016-05-05 07:50:00,100.0,176.89,Test Evaluation
2016-05-05 08:00:00,120.0,146.75,Test Evaluation
2016-05-05 08:10:00,80.0,107.87,Test Evaluation
2016-05-05 08:20:00,90.0,122.4,Test Evaluation
2016-05-05 08:30:00,120.0,129.57,Test Evaluation
2016-05-05 08:40:00,390.0,119.49,Test Evaluation
2016-05-05 08:50:00,240.0,164.79,Test Evaluation
2016-05-05 09:00:00,120.0,185.12,Test Evaluation
2016-05-05 09:10:00,70.0,196.33,Test Evaluation
2016-05-05 09:20:00,90.0,193.88,Test Evaluation
2016-05-05 09:30:00,80.0,187.85,Test Evaluation
2016-05-05 09:40:00,70.0,121.55,Test Evaluation
2016-05-05 09:50:00,80.0,121.62,Test Evaluation
2016-05-05 10:00:00,110.0,114.1,Test Evaluation
2016-05-05 10:10:00,90.0,121.87,Test Evaluation
2016-05-05 10:20:00,100.0,120.99,Test Evaluation
2016-05-05 10:30:00,100.0,138.69,Test Evaluation
2016-05-05 10:40:00,100.0,129.18,Test Evaluation
2016-05-05 10:50:00,80.0,132.74,Test Evaluation
2016-05-05 11:00:00,80.0,131.42,Test Evaluation
2016-05-05 11:10:00,90.0,133.68,Test Evaluation
2016-05-05 11:20:00,90.0,136.25,Test Evaluation
2016-05-05 11:30:00,90.0,130.01,Test Evaluation
2016-05-05 11:40:00,90.0,137.13,Test Evaluation
2016-05-05 11:50:00,90.0,129.95,Test Evaluation
2016-05-05 12:00:00,90.0,130.72,Test Evaluation
2016-05-05 12:10:00,160.0,142.72,Test Evaluation
2016-05-05 12:20:00,140.0,140.33,Test Evaluation
2016-05-05 12:30:00,80.0,147.4,Test Evaluation
2016-05-05 12:40:00,70.0,157.35,Test Evaluation
2016-05-05 12:50:00,80.0,139.8,Test Evaluation
2016-05-05 13:00:00,30.0,138.33,Test Evaluation
2016-05-05 13:10:00,30.0,111.46,Test Evaluation
2016-05-05 13:20:00,40.0,94.67,Test Evaluation
2016-05-05 13:30:00,20.0,91.86,Test Evaluation
2016-05-05 13:40:00,70.0,82.21,Test Evaluation
2016-05-05 13:50:00,60.0,79.0,Test Evaluation
2016-05-05 14:00:00,60.0,84.49,Test Evaluation
2016-05-05 14:10:00,60.0,89.46,Test Evaluation
2016-05-05 14:20:00,60.0,89.51,Test Evaluation
2016-05-05 14:30:00,50.0,99.68,Test Evaluation
2016-05-05 14:40:00,50.0,97.16,Test Evaluation
2016-05-05 14:50:00,50.0,97.8,Test Evaluation
2016-05-05 15:00:00,50.0,97.37,Test Evaluation
2016-05-05 15:10:00,70.0,93.27,Test Evaluation
2016-05-05 15:20:00,60.0,92.62,Test Evaluation
2016-05-05 15:30:00,60.0,90.23,Test Evaluation
2016-05-05 15:40:00,60.0,90.93,Test Evaluation
2016-05-05 15:50:00,50.0,92.87,Test Evaluation
2016-05-05 16:00:00,50.0,97.25,Test Evaluation
2016-05-05 16:10:00,50.0,109.21,Test Evaluation
2016-05-05 16:20:00,60.0,97.32,Test Evaluation
2016-05-05 16:30:00,40.0,88.84,Test Evaluation
2016-05-05 16:40:00,60.0,85.0,Test Evaluation
2016-05-05 16:50:00,50.0,86.0,Test Evaluation
2016-05-05 17:00:00,60.0,87.18,Test Evaluation
2016-05-05 17:10:00,50.0,88.43,Test Evaluation
2016-05-05 17:20:00,60.0,89.32,Test Evaluation
2016-05-05 17:30:00,210.0,98.3,Test Evaluation
2016-05-05 17:40:00,320.0,141.72,Test Evaluation
2016-05-05 17:50:00,520.0,156.39,Test Evaluation
2016-05-05 18:00:00,490.0,219.09,Test Evaluation
2016-05-05 18:10:00,150.0,282.14,Test Evaluation
2016-05-05 18:20:00,90.0,301.24,Test Evaluation
2016-05-05 18:30:00,90.0,265.74,Test Evaluation
2016-05-05 18:40:00,80.0,226.71,Test Evaluation
2016-05-05 18:50:00,70.0,159.84,Test Evaluation
2016-05-05 19:00:00,80.0,85.19,Test Evaluation
2016-05-05 19:10:00,120.0,94.99,Test Evaluation
2016-05-05 19:20:00,110.0,102.3,Test Evaluation
2016-05-05 19:30:00,90.0,104.01,Test Evaluation
2016-05-05 19:40:00,100.0,105.04,Test Evaluation
2016-05-05 19:50:00,90.0,107.81,Test Evaluation
2016-05-05 20:00:00,100.0,105.8,Test Evaluation
2016-05-05 20:10:00,100.0,98.13,Test Evaluation
2016-05-05 20:20:00,90.0,97.0,Test Evaluation
2016-05-05 20:30:00,90.0,98.43,Test Evaluation
2016-05-05 20:40:00,110.0,93.03,Test Evaluation
2016-05-05 20:50:00,100.0,96.13,Test Evaluation
2016-05-05 21:00:00,90.0,91.33,Test Evaluation
2016-05-05 21:10:00,100.0,97.83,Test Evaluation
2016-05-05 21:20:00,70.0,99.66,Test Evaluation
2016-05-05 21:30:00,50.0,85.19,Test Evaluation
2016-05-05 21:40:00,50.0,74.85,Test Evaluation
2016-05-05 21:50:00,70.0,68.16,Test Evaluation
2016-05-05 22:00:00,60.0,66.74,Test Evaluation
2016-05-05 22:10:00,50.0,60.57,Test Evaluation
2016-05-05 22:20:00,70.0,69.17,Test Evaluation
2016-05-05 22:30:00,50.0,63.67,Test Evaluation
2016-05-05 22:40:00,60.0,62.41,Test Evaluation
2016-05-05 22:50:00,50.0,60.92,Test Evaluation
2016-05-05 23:00:00,50.0,62.43,Test Evaluation
2016-05-05 23:10:00,60.0,62.97,Test Evaluation
2016-05-05 23:20:00,50.0,59.82,Test Evaluation
2016-05-05 23:30:00,50.0,61.12,Test Evaluation
2016-05-05 23:40:00,60.0,59.23,Test Evaluation
2016-05-05 23:50:00,60.0,61.04,Test Evaluation
2016-05-06 00:00:00,50.0,49.18,Test Evaluation
2016-05-06 00:10:00,50.0,46.4,Test Evaluation
2016-05-06 00:20:00,20.0,47.34,Test Evaluation
2016-05-06 00:30:00,40.0,44.23,Test Evaluation
2016-05-06 00:40:00,40.0,41.05,Test Evaluation
2016-05-06 00:50:00,50.0,38.39,Test Evaluation
2016-05-06 01:00:00,60.0,40.14,Test Evaluation
2016-05-06 01:10:00,50.0,43.82,Test Evaluation
2016-05-06 01:20:00,60.0,49.38,Test Evaluation
2016-05-06 01:30:00,60.0,51.21,Test Evaluation
2016-05-06 01:40:00,60.0,54.79,Test Evaluation
2016-05-06 01:50:00,60.0,55.84,Test Evaluation
2016-05-06 02:00:00,50.0,55.06,Test Evaluation
2016-05-06 02:10:00,40.0,55.76,Test Evaluation
2016-05-06 02:20:00,50.0,52.81,Test Evaluation
2016-05-06 02:30:00,60.0,53.29,Test Evaluation
2016-05-06 02:40:00,40.0,53.46,Test Evaluation
2016-05-06 02:50:00,60.0,51.0,Test Evaluation
2016-05-06 03:00:00,60.0,53.45,Test Evaluation
2016-05-06 03:10:00,60.0,56.78,Test Evaluation
2016-05-06 03:20:00,50.0,57.98,Test Evaluation
2016-05-06 03:30:00,60.0,54.33,Test Evaluation
2016-05-06 03:40:00,70.0,58.33,Test Evaluation
2016-05-06 03:50:00,50.0,57.44,Test Evaluation
2016-05-06 04:00:00,50.0,56.2,Test Evaluation
2016-05-06 04:10:00,50.0,55.21,Test Evaluation
2016-05-06 04:20:00,50.0,57.93,Test Evaluation
2016-05-06 04:30:00,40.0,55.29,Test Evaluation
2016-05-06 04:40:00,60.0,50.03,Test Evaluation
2016-05-06 04:50:00,50.0,53.36,Test Evaluation
2016-05-06 05:00:00,60.0,52.68,Test Evaluation
2016-05-06 05:10:00,50.0,53.49,Test Evaluation
2016-05-06 05:20:00,50.0,53.63,Test Evaluation
2016-05-06 05:30:00,50.0,56.38,Test Evaluation
2016-05-06 05:40:00,40.0,54.09,Test Evaluation
2016-05-06 05:50:00,60.0,56.9,Test Evaluation
2016-05-06 06:00:00,50.0,56.03,Test Evaluation
2016-05-06 06:10:00,50.0,57.67,Test Evaluation
2016-05-06 06:20:00,80.0,58.96,Test Evaluation
2016-05-06 06:30:00,110.0,69.94,Test Evaluation
2016-05-06 06:40:00,80.0,68.71,Test Evaluation
2016-05-06 06:50:00,70.0,76.69,Test Evaluation
2016-05-06 07:00:00,60.0,108.01,Test Evaluation
2016-05-06 07:10:00,60.0,111.15,Test Evaluation
2016-05-06 07:20:00,70.0,90.0,Test Evaluation
2016-05-06 07:30:00,670.0,79.63,Test Evaluation
2016-05-06 07:40:00,470.0,184.9,Test Evaluation
2016-05-06 07:50:00,150.0,255.69,Test Evaluation
2016-05-06 08:00:00,70.0,261.53,Test Evaluation
2016-05-06 08:10:00,110.0,250.52,Test Evaluation
2016-05-06 08:20:00,110.0,260.49,Test Evaluation
2016-05-06 08:30:00,100.0,135.45,Test Evaluation
2016-05-06 08:40:00,100.0,113.4,Test Evaluation
2016-05-06 08:50:00,80.0,120.66,Test Evaluation
2016-05-06 09:00:00,90.0,123.27,Test Evaluation
2016-05-06 09:10:00,110.0,114.16,Test Evaluation
2016-05-06 09:20:00,450.0,113.64,Test Evaluation
2016-05-06 09:30:00,610.0,165.7,Test Evaluation
2016-05-06 09:40:00,290.0,242.86,Test Evaluation
2016-05-06 09:50:00,90.0,276.15,Test Evaluation
2016-05-06 10:00:00,120.0,278.13,Test Evaluation
2016-05-06 10:10:00,110.0,276.95,Test Evaluation
2016-05-06 10:20:00,70.0,202.81,Test Evaluation
2016-05-06 10:30:00,100.0,108.55,Test Evaluation
2016-05-06 10:40:00,70.0,103.18,Test Evaluation
2016-05-06 10:50:00,70.0,112.98,Test Evaluation
2016-05-06 11:00:00,60.0,103.63,Test Evaluation
2016-05-06 11:10:00,60.0,99.4,Test Evaluation
2016-05-06 11:20:00,80.0,100.3,Test Evaluation
2016-05-06 11:30:00,70.0,109.53,Test Evaluation
2016-05-06 11:40:00,80.0,141.26,Test Evaluation
2016-05-06 11:50:00,310.0,123.05,Test Evaluation
2016-05-06 12:00:00,340.0,148.26,Test Evaluation
2016-05-06 12:10:00,110.0,191.78,Test Evaluation
2016-05-06 12:20:00,80.0,193.87,Test Evaluation
2016-05-06 12:30:00,100.0,192.82,Test Evaluation
2016-05-06 12:40:00,120.0,190.39,Test Evaluation
2016-05-06 12:50:00,80.0,144.67,Test Evaluation
2016-05-06 13:00:00,90.0,99.71,Test Evaluation
2016-05-06 13:10:00,90.0,113.02,Test Evaluation
2016-05-06 13:20:00,90.0,116.25,Test Evaluation
2016-05-06 13:30:00,70.0,123.19,Test Evaluation
2016-05-06 13:40:00,70.0,117.95,Test Evaluation
2016-05-06 13:50:00,70.0,111.81,Test Evaluation
2016-05-06 14:00:00,70.0,108.28,Test Evaluation
2016-05-06 14:10:00,70.0,105.65,Test Evaluation
2016-05-06 14:20:00,140.0,102.48,Test Evaluation
2016-05-06 14:30:00,340.0,111.99,Test Evaluation
2016-05-06 14:40:00,190.0,147.98,Test Evaluation
2016-05-06 14:50:00,150.0,158.23,Test Evaluation
2016-05-06 15:00:00,80.0,168.89,Test Evaluation
2016-05-06 15:10:00,80.0,174.9,Test Evaluation
2016-05-06 15:20:00,70.0,162.36,Test Evaluation
2016-05-06 15:30:00,80.0,119.0,Test Evaluation
2016-05-06 15:40:00,70.0,103.43,Test Evaluation
2016-05-06 15:50:00,70.0,94.23,Test Evaluation
2016-05-06 16:00:00,70.0,96.96,Test Evaluation
2016-05-06 16:10:00,70.0,92.03,Test Evaluation
2016-05-06 16:20:00,70.0,93.79,Test Evaluation
2016-05-06 16:30:00,60.0,89.11,Test Evaluation
2016-05-06 16:40:00,70.0,87.85,Test Evaluation
2016-05-06 16:50:00,80.0,88.86,Test Evaluation
2016-05-06 17:00:00,90.0,103.52,Test Evaluation
2016-05-06 17:10:00,90.0,91.46,Test Evaluation
2016-05-06 17:20:00,100.0,93.62,Test Evaluation
2016-05-06 17:30:00,90.0,108.86,Test Evaluation
2016-05-06 17:40:00,100.0,132.91,Test Evaluation
2016-05-06 17:50:00,90.0,150.55,Test Evaluation
2016-05-06 18:00:00,230.0,143.77,Test Evaluation
2016-05-06 18:10:00,230.0,131.63,Test Evaluation
2016-05-06 18:20:00,200.0,145.29,Test Evaluation
2016-05-06 18:30:00,190.0,171.69,Test Evaluation
2016-05-06 18:40:00,100.0,169.42,Test Evaluation
2016-05-06 18:50:00,110.0,170.1,Test Evaluation
2016-05-06 19:00:00,110.0,141.87,Test Evaluation
2016-05-06 19:10:00,110.0,127.47,Test Evaluation
2016-05-06 19:20:00,110.0,119.87,Test Evaluation
2016-05-06 19:30:00,140.0,106.93,Test Evaluation
2016-05-06 19:40:00,150.0,135.33,Test Evaluation
2016-05-06 19:50:00,140.0,136.0,Test Evaluation
2016-05-06 20:00:00,130.0,139.72,Test Evaluation
2016-05-06 20:10:00,130.0,140.42,Test Evaluation
2016-05-06 20:20:00,140.0,143.56,Test Evaluation
2016-05-06 20:30:00,120.0,118.62,Test Evaluation
2016-05-06 20:40:00,100.0,115.35,Test Evaluation
2016-05-06 20:50:00,80.0,108.63,Test Evaluation
2016-05-06 21:00:00,90.0,100.59,Test Evaluation
2016-05-06 21:10:00,80.0,105.49,Test Evaluation
2016-05-06 21:20:00,80.0,81.86,Test Evaluation
2016-05-06 21:30:00,80.0,75.74,Test Evaluation
2016-05-06 21:40:00,50.0,74.53,Test Evaluation
2016-05-06 21:50:00,50.0,71.65,Test Evaluation
2016-05-06 22:00:00,60.0,65.52,Test Evaluation
2016-05-06 22:10:00,50.0,62.31,Test Evaluation
2016-05-06 22:20:00,50.0,58.81,Test Evaluation
2016-05-06 22:30:00,50.0,54.85,Test Evaluation
2016-05-06 22:40:00,50.0,58.39,Test Evaluation
2016-05-06 22:50:00,60.0,58.57,Test Evaluation
2016-05-06 23:00:00,60.0,59.68,Test Evaluation
2016-05-06 23:10:00,60.0,63.02,Test Evaluation
2016-05-06 23:20:00,60.0,64.26,Test Evaluation
2016-05-06 23:30:00,60.0,76.28,Test Evaluation
2016-05-06 23:40:00,50.0,65.95,Test Evaluation
2016-05-06 23:50:00,60.0,65.86,Test Evaluation
2016-05-07 00:00:00,50.0,53.13,Test Evaluation
2016-05-07 00:10:00,50.0,51.8,Test Evaluation
2016-05-07 00:20:00,50.0,48.76,Test Evaluation
2016-05-07 00:30:00,50.0,50.01,Test Evaluation
2016-05-07 00:40:00,60.0,50.05,Test Evaluation
2016-05-07 00:50:00,50.0,50.94,Test Evaluation
2016-05-07 01:00:00,60.0,52.06,Test Evaluation
2016-05-07 01:10:00,60.0,52.72,Test Evaluation
2016-05-07 01:20:00,60.0,54.13,Test Evaluation
2016-05-07 01:30:00,60.0,55.9,Test Evaluation
2016-05-07 01:40:00,60.0,55.51,Test Evaluation
2016-05-07 01:50:00,40.0,57.66,Test Evaluation
2016-05-07 02:00:00,60.0,54.78,Test Evaluation
2016-05-07 02:10:00,40.0,53.07,Test Evaluation
2016-05-07 02:20:00,60.0,51.03,Test Evaluation
2016-05-07 02:30:00,40.0,52.37,Test Evaluation
2016-05-07 02:40:00,60.0,47.74,Test Evaluation
2016-05-07 02:50:00,60.0,52.95,Test Evaluation
2016-05-07 03:00:00,50.0,51.88,Test Evaluation
2016-05-07 03:10:00,70.0,55.77,Test Evaluation
2016-05-07 03:20:00,50.0,56.13,Test Evaluation
2016-05-07 03:30:00,60.0,61.62,Test Evaluation
2016-05-07 03:40:00,50.0,60.53,Test Evaluation
2016-05-07 03:50:00,50.0,58.91,Test Evaluation
2016-05-07 04:00:00,50.0,60.48,Test Evaluation
2016-05-07 04:10:00,60.0,56.07,Test Evaluation
2016-05-07 04:20:00,40.0,57.4,Test Evaluation
2016-05-07 04:30:00,60.0,53.06,Test Evaluation
2016-05-07 04:40:00,60.0,57.7,Test Evaluation
2016-05-07 04:50:00,60.0,59.2,Test Evaluation
2016-05-07 05:00:00,60.0,63.01,Test Evaluation
2016-05-07 05:10:00,50.0,61.03,Test Evaluation
2016-05-07 05:20:00,50.0,65.42,Test Evaluation
2016-05-07 05:30:00,50.0,62.77,Test Evaluation
2016-05-07 05:40:00,50.0,61.46,Test Evaluation
2016-05-07 05:50:00,50.0,60.82,Test Evaluation
2016-05-07 06:00:00,40.0,60.06,Test Evaluation
2016-05-07 06:10:00,50.0,59.59,Test Evaluation
2016-05-07 06:20:00,50.0,59.93,Test Evaluation
2016-05-07 06:30:00,60.0,62.7,Test Evaluation
2016-05-07 06:40:00,60.0,64.4,Test Evaluation
2016-05-07 06:50:00,60.0,66.48,Test Evaluation
2016-05-07 07:00:00,50.0,70.48,Test Evaluation
2016-05-07 07:10:00,60.0,70.89,Test Evaluation
2016-05-07 07:20:00,60.0,74.16,Test Evaluation
2016-05-07 07:30:00,260.0,108.1,Test Evaluation
2016-05-07 07:40:00,360.0,128.06,Test Evaluation
2016-05-07 07:50:00,100.0,155.34,Test Evaluation
2016-05-07 08:00:00,90.0,164.24,Test Evaluation
2016-05-07 08:10:00,90.0,186.79,Test Evaluation
2016-05-07 08:20:00,100.0,198.44,Test Evaluation
2016-05-07 08:30:00,120.0,175.01,Test Evaluation
2016-05-07 08:40:00,200.0,116.68,Test Evaluation
2016-05-07 08:50:00,130.0,150.96,Test Evaluation
2016-05-07 09:00:00,80.0,158.43,Test Evaluation
2016-05-07 09:10:00,210.0,152.19,Test Evaluation
2016-05-07 09:20:00,240.0,183.97,Test Evaluation
2016-05-07 09:30:00,210.0,208.08,Test Evaluation
2016-05-07 09:40:00,80.0,196.55,Test Evaluation
2016-05-07 09:50:00,100.0,195.08,Test Evaluation
2016-05-07 10:00:00,90.0,224.16,Test Evaluation
2016-05-07 10:10:00,110.0,185.03,Test Evaluation
2016-05-07 10:20:00,120.0,139.55,Test Evaluation
2016-05-07 10:30:00,360.0,130.39,Test Evaluation
2016-05-07 10:40:00,270.0,184.21,Test Evaluation
2016-05-07 10:50:00,120.0,211.74,Test Evaluation
2016-05-07 11:00:00,140.0,220.35,Test Evaluation
2016-05-07 11:10:00,120.0,221.58,Test Evaluation
2016-05-07 11:20:00,100.0,217.05,Test Evaluation
2016-05-07 11:30:00,260.0,154.67,Test Evaluation
2016-05-07 11:40:00,250.0,157.39,Test Evaluation
2016-05-07 11:50:00,100.0,200.1,Test Evaluation
2016-05-07 12:00:00,90.0,196.17,Test Evaluation
2016-05-07 12:10:00,80.0,178.5,Test Evaluation
2016-05-07 12:20:00,100.0,204.78,Test Evaluation
2016-05-07 12:30:00,80.0,173.46,Test Evaluation
2016-05-07 12:40:00,90.0,132.18,Test Evaluation
2016-05-07 12:50:00,80.0,138.93,Test Evaluation
2016-05-07 13:00:00,80.0,141.68,Test Evaluation
2016-05-07 13:10:00,80.0,130.59,Test Evaluation
2016-05-07 13:20:00,70.0,132.72,Test Evaluation
2016-05-07 13:30:00,80.0,114.47,Test Evaluation
2016-05-07 13:40:00,70.0,110.61,Test Evaluation
2016-05-07 13:50:00,70.0,108.7,Test Evaluation
2016-05-07 14:00:00,70.0,106.8,Test Evaluation
2016-05-07 14:10:00,80.0,104.5,Test Evaluation
2016-05-07 14:20:00,100.0,110.64,Test Evaluation
2016-05-07 14:30:00,90.0,121.72,Test Evaluation
2016-05-07 14:40:00,90.0,116.78,Test Evaluation
2016-05-07 14:50:00,100.0,120.33,Test Evaluation
2016-05-07 15:00:00,110.0,121.3,Test Evaluation
2016-05-07 15:10:00,110.0,126.27,Test Evaluation
2016-05-07 15:20:00,100.0,125.4,Test Evaluation
2016-05-07 15:30:00,110.0,138.75,Test Evaluation
2016-05-07 15:40:00,100.0,148.23,Test Evaluation
2016-05-07 15:50:00,90.0,135.62,Test Evaluation
2016-05-07 16:00:00,100.0,125.47,Test Evaluation
2016-05-07 16:10:00,90.0,133.33,Test Evaluation
2016-05-07 16:20:00,100.0,150.0,Test Evaluation
2016-05-07 16:30:00,90.0,148.32,Test Evaluation
2016-05-07 16:40:00,90.0,127.16,Test Evaluation
2016-05-07 16:50:00,80.0,115.45,Test Evaluation
2016-05-07 17:00:00,90.0,131.69,Test Evaluation
2016-05-07 17:10:00,80.0,152.3,Test Evaluation
2016-05-07 17:20:00,90.0,120.94,Test Evaluation
2016-05-07 17:30:00,90.0,117.82,Test Evaluation
2016-05-07 17:40:00,80.0,116.12,Test Evaluation
2016-05-07 17:50:00,70.0,118.2,Test Evaluation
2016-05-07 18:00:00,80.0,122.83,Test Evaluation
2016-05-07 18:10:00,560.0,130.0,Test Evaluation
2016-05-07 18:20:00,630.0,180.98,Test Evaluation
2016-05-07 18:30:00,230.0,253.69,Test Evaluation
2016-05-07 18:40:00,100.0,259.38,Test Evaluation
2016-05-07 18:50:00,110.0,273.37,Test Evaluation
2016-05-07 19:00:00,120.0,277.99,Test Evaluation
2016-05-07 19:10:00,130.0,180.52,Test Evaluation
2016-05-07 19:20:00,120.0,102.0,Test Evaluation
2016-05-07 19:30:00,140.0,116.62,Test Evaluation
2016-05-07 19:40:00,100.0,142.39,Test Evaluation
2016-05-07 19:50:00,110.0,123.34,Test Evaluation
2016-05-07 20:00:00,100.0,117.17,Test Evaluation
2016-05-07 20:10:00,100.0,108.5,Test Evaluation
2016-05-07 20:20:00,100.0,102.67,Test Evaluation
2016-05-07 20:30:00,100.0,92.59,Test Evaluation
2016-05-07 20:40:00,70.0,91.96,Test Evaluation
2016-05-07 20:50:00,50.0,83.2,Test Evaluation
2016-05-07 21:00:00,50.0,85.67,Test Evaluation
2016-05-07 21:10:00,60.0,68.13,Test Evaluation
2016-05-07 21:20:00,60.0,62.68,Test Evaluation
2016-05-07 21:30:00,50.0,57.0,Test Evaluation
2016-05-07 21:40:00,60.0,54.29,Test Evaluation
2016-05-07 21:50:00,60.0,58.9,Test Evaluation
2016-05-07 22:00:00,70.0,71.94,Test Evaluation
2016-05-07 22:10:00,60.0,62.39,Test Evaluation
2016-05-07 22:20:00,70.0,63.12,Test Evaluation
2016-05-07 22:30:00,50.0,69.06,Test Evaluation
2016-05-07 22:40:00,50.0,64.42,Test Evaluation
2016-05-07 22:50:00,50.0,62.7,Test Evaluation
2016-05-07 23:00:00,60.0,59.36,Test Evaluation
2016-05-07 23:10:00,50.0,59.79,Test Evaluation
2016-05-07 23:20:00,50.0,55.15,Test Evaluation
2016-05-07 23:30:00,60.0,57.59,Test Evaluation
2016-05-07 23:40:00,60.0,58.24,Test Evaluation
2016-05-07 23:50:00,60.0,64.13,Test Evaluation
2016-05-08 00:00:00,60.0,50.6,Test Evaluation
2016-05-08 00:10:00,60.0,53.41,Test Evaluation
2016-05-08 00:20:00,60.0,53.5,Test Evaluation
2016-05-08 00:30:00,50.0,52.36,Test Evaluation
2016-05-08 00:40:00,60.0,51.97,Test Evaluation
2016-05-08 00:50:00,60.0,51.28,Test Evaluation
2016-05-08 01:00:00,60.0,53.29,Test Evaluation
2016-05-08 01:10:00,50.0,53.93,Test Evaluation
2016-05-08 01:20:00,40.0,52.98,Test Evaluation
2016-05-08 01:30:00,60.0,51.84,Test Evaluation
2016-05-08 01:40:00,50.0,51.65,Test Evaluation
2016-05-08 01:50:00,50.0,48.76,Test Evaluation
2016-05-08 02:00:00,50.0,48.5,Test Evaluation
2016-05-08 02:10:00,60.0,48.95,Test Evaluation
2016-05-08 02:20:00,50.0,53.48,Test Evaluation
2016-05-08 02:30:00,60.0,50.45,Test Evaluation
2016-05-08 02:40:00,60.0,54.38,Test Evaluation
2016-05-08 02:50:00,50.0,57.25,Test Evaluation
2016-05-08 03:00:00,60.0,58.14,Test Evaluation
2016-05-08 03:10:00,50.0,59.56,Test Evaluation
2016-05-08 03:20:00,60.0,57.55,Test Evaluation
2016-05-08 03:30:00,60.0,56.97,Test Evaluation
2016-05-08 03:40:00,50.0,58.63,Test Evaluation
2016-05-08 03:50:00,60.0,59.61,Test Evaluation
2016-05-08 04:00:00,50.0,60.05,Test Evaluation
2016-05-08 04:10:00,40.0,61.14,Test Evaluation
2016-05-08 04:20:00,50.0,56.82,Test Evaluation
